Year,Month,Company,Type,SubCategory,Account,Amount (INR)
2020,4,Construct Corp A,Assets,PPE,Land,733160.43
2020,4,Construct Corp A,Assets,PPE,Buildings,4049018.14
2020,4,Construct Corp A,Assets,PPE,Construction Equipment,5590906.6
2020,4,Construct Corp A,Assets,PPE,Accumulated Depreciation - PPE,-2110056.73
2020,4,Construct Corp A,Assets,PPE,Vehicles,1043479.72
2020,4,Construct Corp A,Assets,PPE,Accumulated Depreciation - Vehicles,-6152836.72
2020,4,Construct Corp A,Assets,Other Long Term Assets,Investments,821509.13
2020,4,Construct Corp A,Assets,Other Long Term Assets,Intangible Assets,3813978.34
2020,4,Construct Corp A,Assets,Other Long Term Assets,Accumulated Amortization,-3303712.67
2020,4,Construct Corp A,Liabilities,Current Liabilities,Accounts Payable,4010912.83
2020,4,Construct Corp A,Liabilities,Current Liabilities,Accrued Expenses,3010230.25
2020,4,Construct Corp A,Liabilities,Current Liabilities,Short-Term Loans,1328980.03
2020,4,Construct Corp A,Liabilities,Long-Term Liabilities,Long-Term Debt,1472032.91
2020,4,Construct Corp A,Liabilities,Long-Term Liabilities,Lease Obligations,1123892.25
2020,4,Construct Corp A,Equity,Shareholder's Equity,Common Stock,2301920.81
2020,4,Construct Corp A,Equity,Shareholder's Equity,Preferred Stock,6590211.28
2020,4,Construct Corp A,Equity,Shareholder's Equity,Additional Paid-in Capital,6068805.45
2020,4,Construct Corp A,Equity,Shareholder's Equity,Retained Earnings,2980126.53
2020,5,Construct Corp A,Assets,Current Assets,Cash and Cash Equivalents,1400848.96
2020,5,Construct Corp A,Assets,Current Assets,Accounts Receivable,1645187.43
2020,5,Construct Corp A,Assets,Current Assets,Allowance for Doubtful Accounts,-317624.13
2020,5,Construct Corp A,Assets,Current Assets,Inventory,2846268.22
2020,5,Construct Corp A,Assets,Current Assets,Prepaid Expenses,5695020.84
2020,5,Construct Corp A,Assets,PPE,Land,1349491.53
2020,5,Construct Corp A,Assets,PPE,Buildings,4716885.68
2020,5,Construct Corp A,Assets,PPE,Construction Equipment,6286392.98
2020,5,Construct Corp A,Assets,PPE,Accumulated Depreciation - PPE,-1124499.92
2020,5,Construct Corp A,Assets,PPE,Vehicles,6140081.62
2020,5,Construct Corp A,Assets,PPE,Accumulated Depreciation - Vehicles,-6439914.45
2020,5,Construct Corp A,Assets,Other Long Term Assets,Investments,1736151.98
2020,5,Construct Corp A,Assets,Other Long Term Assets,Intangible Assets,3735508.71
2020,5,Construct Corp A,Assets,Other Long Term Assets,Accumulated Amortization,-3188101.22
2020,5,Construct Corp A,Liabilities,Current Liabilities,Accounts Payable,5065893.66
2020,5,Construct Corp A,Liabilities,Current Liabilities,Accrued Expenses,2633288.31
2020,5,Construct Corp A,Liabilities,Current Liabilities,Short-Term Loans,2959961.96
2020,5,Construct Corp A,Liabilities,Long-Term Liabilities,Long-Term Debt,6068094.37
2020,5,Construct Corp A,Liabilities,Long-Term Liabilities,Lease Obligations,5430049.75
2020,5,Construct Corp A,Equity,Shareholder's Equity,Common Stock,3926374.9
2020,5,Construct Corp A,Equity,Shareholder's Equity,Preferred Stock,2269053.53
2020,5,Construct Corp A,Equity,Shareholder's Equity,Additional Paid-in Capital,1237901.38
2020,5,Construct Corp A,Equity,Shareholder's Equity,Retained Earnings,1653192.88
2020,6,Construct Corp A,Assets,Current Assets,Cash and Cash Equivalents,2898219.27
2020,6,Construct Corp A,Assets,Current Assets,Accounts Receivable,5247057.71
2020,6,Construct Corp A,Assets,Current Assets,Allowance for Doubtful Accounts,-4633919.85
2020,6,Construct Corp A,Assets,Current Assets,Inventory,1766038.51
2020,6,Construct Corp A,Assets,Current Assets,Prepaid Expenses,1272586.93
2020,6,Construct Corp A,Assets,PPE,Land,1123798.32
2020,6,Construct Corp A,Assets,PPE,Buildings,5316535.89
2020,6,Construct Corp A,Assets,PPE,Construction Equipment,3048198.07
2020,6,Construct Corp A,Assets,PPE,Accumulated Depreciation - PPE,-6722254.46
2020,6,Construct Corp A,Assets,PPE,Vehicles,5171997.38
2020,6,Construct Corp A,Assets,PPE,Accumulated Depreciation - Vehicles,-5641822.38
2020,6,Construct Corp A,Assets,Other Long Term Assets,Investments,3440552.56
2020,6,Construct Corp A,Assets,Other Long Term Assets,Intangible Assets,4783173.75
2020,6,Construct Corp A,Assets,Other Long Term Assets,Accumulated Amortization,-1617557.74
2020,6,Construct Corp A,Liabilities,Current Liabilities,Accounts Payable,3589861.78
2020,6,Construct Corp A,Liabilities,Current Liabilities,Accrued Expenses,5433820.49
2020,6,Construct Corp A,Liabilities,Current Liabilities,Short-Term Loans,3910742.13
2020,6,Construct Corp A,Liabilities,Long-Term Liabilities,Long-Term Debt,1992154.34
2020,6,Construct Corp A,Liabilities,Long-Term Liabilities,Lease Obligations,2257604.79
2020,6,Construct Corp A,Equity,Shareholder's Equity,Common Stock,4565119.75
2020,6,Construct Corp A,Equity,Shareholder's Equity,Preferred Stock,3093872.34
2020,6,Construct Corp A,Equity,Shareholder's Equity,Additional Paid-in Capital,3548080.11
2020,6,Construct Corp A,Equity,Shareholder's Equity,Retained Earnings,6363316.23
2020,7,Construct Corp A,Assets,Current Assets,Cash and Cash Equivalents,5179188.19
2020,7,Construct Corp A,Assets,Current Assets,Accounts Receivable,5112837.81
2020,7,Construct Corp A,Assets,Current Assets,Allowance for Doubtful Accounts,-920416.49
2020,7,Construct Corp A,Assets,Current Assets,Inventory,2435534.79
2020,7,Construct Corp A,Assets,Current Assets,Prepaid Expenses,888323.15
2020,7,Construct Corp A,Assets,PPE,Land,2610981.29
2020,7,Construct Corp A,Assets,PPE,Buildings,6738734.82
2020,7,Construct Corp A,Assets,PPE,Construction Equipment,1922680.13
2020,7,Construct Corp A,Assets,PPE,Accumulated Depreciation - PPE,-3482637.74
2020,7,Construct Corp A,Assets,PPE,Vehicles,1264354.42
2020,7,Construct Corp A,Assets,PPE,Accumulated Depreciation - Vehicles,-6732621.73
2020,7,Construct Corp A,Assets,Other Long Term Assets,Investments,1254436.59
2020,7,Construct Corp A,Assets,Other Long Term Assets,Intangible Assets,6872067.06
2020,7,Construct Corp A,Assets,Other Long Term Assets,Accumulated Amortization,-458183.44
2020,7,Construct Corp A,Liabilities,Current Liabilities,Accounts Payable,3646806.04
2020,7,Construct Corp A,Liabilities,Current Liabilities,Accrued Expenses,2740066.31
2020,7,Construct Corp A,Liabilities,Current Liabilities,Short-Term Loans,5573557.27
2020,7,Construct Corp A,Liabilities,Long-Term Liabilities,Long-Term Debt,4270462.31
2020,7,Construct Corp A,Liabilities,Long-Term Liabilities,Lease Obligations,4990349.89
2020,7,Construct Corp A,Equity,Shareholder's Equity,Common Stock,1634013.41
2020,7,Construct Corp A,Equity,Shareholder's Equity,Preferred Stock,6779402.79
2020,7,Construct Corp A,Equity,Shareholder's Equity,Additional Paid-in Capital,6697305.03
2020,7,Construct Corp A,Equity,Shareholder's Equity,Retained Earnings,516370.14
2020,8,Construct Corp A,Assets,Current Assets,Cash and Cash Equivalents,1095423.54
2020,8,Construct Corp A,Assets,Current Assets,Accounts Receivable,6872287.38
2020,8,Construct Corp A,Assets,Current Assets,Allowance for Doubtful Accounts,-3420357.54
2020,8,Construct Corp A,Assets,Current Assets,Inventory,3621745.91
2020,8,Construct Corp A,Assets,Current Assets,Prepaid Expenses,431968.56
2020,8,Construct Corp A,Assets,PPE,Land,6934376.89
2020,8,Construct Corp A,Assets,PPE,Buildings,4825479.93
2020,8,Construct Corp A,Assets,PPE,Construction Equipment,2122720.33
2020,8,Construct Corp A,Assets,PPE,Accumulated Depreciation - PPE,-2122444.26
2020,8,Construct Corp A,Assets,PPE,Vehicles,4696606.4
2020,8,Construct Corp A,Assets,PPE,Accumulated Depreciation - Vehicles,-2605585.57
2020,8,Construct Corp A,Assets,Other Long Term Assets,Investments,6973729.54
2020,8,Construct Corp A,Assets,Other Long Term Assets,Intangible Assets,5410579.39
2020,8,Construct Corp A,Assets,Other Long Term Assets,Accumulated Amortization,-4073288.9
2020,8,Construct Corp A,Liabilities,Current Liabilities,Accounts Payable,4377469.39
2020,8,Construct Corp A,Liabilities,Current Liabilities,Accrued Expenses,345494.49
2020,8,Construct Corp A,Liabilities,Current Liabilities,Short-Term Loans,6839524.1
2020,8,Construct Corp A,Liabilities,Long-Term Liabilities,Long-Term Debt,6575734.02
2020,8,Construct Corp A,Liabilities,Long-Term Liabilities,Lease Obligations,1779891.07
2020,8,Construct Corp A,Equity,Shareholder's Equity,Common Stock,2000398.59
2020,8,Construct Corp A,Equity,Shareholder's Equity,Preferred Stock,5815999.69
2020,8,Construct Corp A,Equity,Shareholder's Equity,Additional Paid-in Capital,368624.48
2020,8,Construct Corp A,Equity,Shareholder's Equity,Retained Earnings,3519504.47
2020,9,Construct Corp A,Assets,Current Assets,Cash and Cash Equivalents,4331127.91
2020,9,Construct Corp A,Assets,Current Assets,Accounts Receivable,3270985.16
2020,9,Construct Corp A,Assets,Current Assets,Allowance for Doubtful Accounts,-1101210.56
2020,9,Construct Corp A,Assets,Current Assets,Inventory,7217266.22
2020,9,Construct Corp A,Assets,Current Assets,Prepaid Expenses,5054458.55
2020,9,Construct Corp A,Assets,PPE,Land,6703699.0
2020,9,Construct Corp A,Assets,PPE,Buildings,6512461.53
2020,9,Construct Corp A,Assets,PPE,Construction Equipment,1618665.32
2020,9,Construct Corp A,Assets,PPE,Accumulated Depreciation - PPE,-7068704.1
2020,9,Construct Corp A,Assets,PPE,Vehicles,6528048.13
2020,9,Construct Corp A,Assets,PPE,Accumulated Depreciation - Vehicles,-3190575.21
2020,9,Construct Corp A,Assets,Other Long Term Assets,Investments,3244719.14
2020,9,Construct Corp A,Assets,Other Long Term Assets,Intangible Assets,3029888.07
2020,9,Construct Corp A,Assets,Other Long Term Assets,Accumulated Amortization,-1347979.22
2020,9,Construct Corp A,Liabilities,Current Liabilities,Accounts Payable,6503076.02
2020,9,Construct Corp A,Liabilities,Current Liabilities,Accrued Expenses,3389803.64
2020,9,Construct Corp A,Liabilities,Current Liabilities,Short-Term Loans,6435766.99
2020,9,Construct Corp A,Liabilities,Long-Term Liabilities,Long-Term Debt,3262670.36
2020,9,Construct Corp A,Liabilities,Long-Term Liabilities,Lease Obligations,7217712.6
2020,9,Construct Corp A,Equity,Shareholder's Equity,Common Stock,1584158.9
2020,9,Construct Corp A,Equity,Shareholder's Equity,Preferred Stock,3953967.15
2020,9,Construct Corp A,Equity,Shareholder's Equity,Additional Paid-in Capital,572745.26
2020,9,Construct Corp A,Equity,Shareholder's Equity,Retained Earnings,2815493.16
2020,10,Construct Corp A,Assets,Current Assets,Cash and Cash Equivalents,3103020.6
2020,10,Construct Corp A,Assets,Current Assets,Accounts Receivable,2820012.97
2020,10,Construct Corp A,Assets,Current Assets,Allowance for Doubtful Accounts,-5759283.82
2020,10,Construct Corp A,Assets,Current Assets,Inventory,626862.4
2020,10,Construct Corp A,Assets,Current Assets,Prepaid Expenses,2291607.4
2020,10,Construct Corp A,Assets,PPE,Land,7334700.61
2020,10,Construct Corp A,Assets,PPE,Buildings,528701.46
2020,10,Construct Corp A,Assets,PPE,Construction Equipment,503101.3
2020,10,Construct Corp A,Assets,PPE,Accumulated Depreciation - PPE,-3255661.74
2020,10,Construct Corp A,Assets,PPE,Vehicles,446046.36
2020,10,Construct Corp A,Assets,PPE,Accumulated Depreciation - Vehicles,-4851071.39
2020,10,Construct Corp A,Assets,Other Long Term Assets,Investments,5810671.1
2020,10,Construct Corp A,Assets,Other Long Term Assets,Intangible Assets,7035590.92
2020,10,Construct Corp A,Assets,Other Long Term Assets,Accumulated Amortization,-1957829.3
2020,10,Construct Corp A,Liabilities,Current Liabilities,Accounts Payable,6638240.81
2020,10,Construct Corp A,Liabilities,Current Liabilities,Accrued Expenses,4098902.17
2020,10,Construct Corp A,Liabilities,Current Liabilities,Short-Term Loans,3073905.02
2020,10,Construct Corp A,Liabilities,Long-Term Liabilities,Long-Term Debt,5155557.25
2020,10,Construct Corp A,Liabilities,Long-Term Liabilities,Lease Obligations,1626815.85
2020,10,Construct Corp A,Equity,Shareholder's Equity,Common Stock,4071778.37
2020,10,Construct Corp A,Equity,Shareholder's Equity,Preferred Stock,7096075.9
2020,10,Construct Corp A,Equity,Shareholder's Equity,Additional Paid-in Capital,300175.5
2020,10,Construct Corp A,Equity,Shareholder's Equity,Retained Earnings,826805.68
2020,11,Construct Corp A,Assets,Current Assets,Cash and Cash Equivalents,6263584.29
2020,11,Construct Corp A,Assets,Current Assets,Accounts Receivable,7050446.07
2020,11,Construct Corp A,Assets,Current Assets,Allowance for Doubtful Accounts,-5257511.36
2020,11,Construct Corp A,Assets,Current Assets,Inventory,3503957.32
2020,11,Construct Corp A,Assets,Current Assets,Prepaid Expenses,3790665.25
2020,11,Construct Corp A,Assets,PPE,Land,5921235.38
2020,11,Construct Corp A,Assets,PPE,Buildings,1072038.16
2020,11,Construct Corp A,Assets,PPE,Construction Equipment,5207965.39
2020,11,Construct Corp A,Assets,PPE,Accumulated Depreciation - PPE,-711013.5
2020,11,Construct Corp A,Assets,PPE,Vehicles,2825320.35
2020,11,Construct Corp A,Assets,PPE,Accumulated Depreciation - Vehicles,-4631514.65
2020,11,Construct Corp A,Assets,Other Long Term Assets,Investments,4599753.12
2020,11,Construct Corp A,Assets,Other Long Term Assets,Intangible Assets,3116007.94
2020,11,Construct Corp A,Assets,Other Long Term Assets,Accumulated Amortization,-775147.11
2020,11,Construct Corp A,Liabilities,Current Liabilities,Accounts Payable,3521860.6
2020,11,Construct Corp A,Liabilities,Current Liabilities,Accrued Expenses,4599562.98
2020,11,Construct Corp A,Liabilities,Current Liabilities,Short-Term Loans,2988025.95
2020,11,Construct Corp A,Liabilities,Long-Term Liabilities,Long-Term Debt,4456895.31
2020,11,Construct Corp A,Liabilities,Long-Term Liabilities,Lease Obligations,4048552.95
2020,11,Construct Corp A,Equity,Shareholder's Equity,Common Stock,3032039.91
2020,11,Construct Corp A,Equity,Shareholder's Equity,Preferred Stock,2366698.18
2020,11,Construct Corp A,Equity,Shareholder's Equity,Additional Paid-in Capital,2351993.19
2020,11,Construct Corp A,Equity,Shareholder's Equity,Retained Earnings,3347383.87
2020,12,Construct Corp A,Assets,Current Assets,Cash and Cash Equivalents,3758387.79
2020,12,Construct Corp A,Assets,Current Assets,Accounts Receivable,5848181.83
2020,12,Construct Corp A,Assets,Current Assets,Allowance for Doubtful Accounts,-1317445.36
2020,12,Construct Corp A,Assets,Current Assets,Inventory,4642419.93
2020,12,Construct Corp A,Assets,Current Assets,Prepaid Expenses,1663527.51
2020,12,Construct Corp A,Assets,PPE,Land,2299008.47
2020,12,Construct Corp A,Assets,PPE,Buildings,5908924.16
2020,12,Construct Corp A,Assets,PPE,Construction Equipment,6546731.39
2020,12,Construct Corp A,Assets,PPE,Accumulated Depreciation - PPE,-7090772.85
2020,12,Construct Corp A,Assets,PPE,Vehicles,566045.09
2020,12,Construct Corp A,Assets,PPE,Accumulated Depreciation - Vehicles,-417829.3
2020,12,Construct Corp A,Assets,Other Long Term Assets,Investments,3356337.25
2020,12,Construct Corp A,Assets,Other Long Term Assets,Intangible Assets,2593106.28
2020,12,Construct Corp A,Assets,Other Long Term Assets,Accumulated Amortization,-2411242.02
2020,12,Construct Corp A,Liabilities,Current Liabilities,Accounts Payable,4656798.73
2020,12,Construct Corp A,Liabilities,Current Liabilities,Accrued Expenses,889119.36
2020,12,Construct Corp A,Liabilities,Current Liabilities,Short-Term Loans,773760.64
2020,12,Construct Corp A,Liabilities,Long-Term Liabilities,Long-Term Debt,5401632.38
2020,12,Construct Corp A,Liabilities,Long-Term Liabilities,Lease Obligations,5896065.22
2020,12,Construct Corp A,Equity,Shareholder's Equity,Common Stock,4321546.03
2020,12,Construct Corp A,Equity,Shareholder's Equity,Preferred Stock,6414133.99
2020,12,Construct Corp A,Equity,Shareholder's Equity,Additional Paid-in Capital,6228387.61
2020,12,Construct Corp A,Equity,Shareholder's Equity,Retained Earnings,5100539.27
2021,1,Construct Corp A,Assets,Current Assets,Cash and Cash Equivalents,5813114.31
2021,1,Construct Corp A,Assets,Current Assets,Accounts Receivable,4864878.04
2021,1,Construct Corp A,Assets,Current Assets,Allowance for Doubtful Accounts,-761901.14
2021,1,Construct Corp A,Assets,Current Assets,Inventory,3246480.12
2021,1,Construct Corp A,Assets,Current Assets,Prepaid Expenses,5581141.65
2021,1,Construct Corp A,Assets,PPE,Land,4860570.45
2021,1,Construct Corp A,Assets,PPE,Buildings,2601521.14
2021,1,Construct Corp A,Assets,PPE,Construction Equipment,1560937.89
2021,1,Construct Corp A,Assets,PPE,Accumulated Depreciation - PPE,-2961745.85
2021,1,Construct Corp A,Assets,PPE,Vehicles,2708624.66
2021,1,Construct Corp A,Assets,PPE,Accumulated Depreciation - Vehicles,-5922908.3
2021,1,Construct Corp A,Assets,Other Long Term Assets,Investments,336642.0
2021,1,Construct Corp A,Assets,Other Long Term Assets,Intangible Assets,5433545.09
2021,1,Construct Corp A,Assets,Other Long Term Assets,Accumulated Amortization,-4414961.42
2021,1,Construct Corp A,Liabilities,Current Liabilities,Accounts Payable,3768364.08
2021,1,Construct Corp A,Liabilities,Current Liabilities,Accrued Expenses,1785608.03
2021,1,Construct Corp A,Liabilities,Current Liabilities,Short-Term Loans,6686437.88
2021,1,Construct Corp A,Liabilities,Long-Term Liabilities,Long-Term Debt,683785.35
2021,1,Construct Corp A,Liabilities,Long-Term Liabilities,Lease Obligations,5146522.5
2021,1,Construct Corp A,Equity,Shareholder's Equity,Common Stock,888330.75
2021,1,Construct Corp A,Equity,Shareholder's Equity,Preferred Stock,4287056.29
2021,1,Construct Corp A,Equity,Shareholder's Equity,Additional Paid-in Capital,1158832.41
2021,1,Construct Corp A,Equity,Shareholder's Equity,Retained Earnings,1559943.83
2021,2,Construct Corp A,Assets,Current Assets,Cash and Cash Equivalents,4838948.06
2021,2,Construct Corp A,Assets,Current Assets,Accounts Receivable,4186788.22
2021,2,Construct Corp A,Assets,Current Assets,Allowance for Doubtful Accounts,-5128434.92
2021,2,Construct Corp A,Assets,Current Assets,Inventory,1012679.17
2021,2,Construct Corp A,Assets,Current Assets,Prepaid Expenses,957378.78
